"YEAR","QUARTER","CITY1","CITY2","PASSENGERS FROM CITY1 TO CITY2","PASSENGERS FROM CITY2 TO CITY1","FREIGHT FROM CITY1 TO CITY2","FREIGHT FROM CITY2 TO CITY1"
"2018","Q3","LONDON","BENGALURU","20418","22702","724.9","1327.0"
"2018","Q3","LONDON","CHENNAI","16316","18324","707.6","1340.3"
"2018","Q3","LONDON","DELHI","118782","130141","4501.2","7823.7"
"2018","Q3","LONDON","HYDERABAD","17015","18666","531.3","1111.5"
"2018","Q3","LONDON","MUMBAI","136070","140657","6144.5","9048.3"
"2018","Q3","LUXEMBOURG","DELHI","0","0","0.0","824.8"
"2018","Q3","MADRID","DELHI","7832","7146","132.6","382.2"
"2018","Q3","MALE","BENGALURU","703","694","0.0","25.1"
"2018","Q3","MALE","CHENNAI","1248","1201","0.6","66.7"
"2018","Q3","MALE","DELHI","1485","1826","1.2","15.0"
"2018","Q3","MALE","KOCHI","5386","5699","0.0","2.7"
"2018","Q3","MALE","TRIVANDRUM","10741","10653","0.2","267.8"
"2018","Q3","MALPENSA","DELHI","11254","9957","349.4","474.6"
"2018","Q3","MALPENSA","MUMBAI","0","0","313.1","0.0"
"2018","Q3","MARUITIUS","BENGALURU","2915","2351","73.4","139.4"
"2018","Q3","MARUITIUS","CHENNAI","2937","3413","18.4","190.6"
"2018","Q3","MARUITIUS","DELHI","7127","9691","56.3","293.7"
"2018","Q3","MARUITIUS","MUMBAI","13353","13341","55.1","589.5"
"2018","Q3","MAZAR-I-SHARIF","DELHI","2711","2477","0.0","0.0"
"2018","Q3","MEDINA","DELHI","3779","1343","0.0","0.0"
"2018","Q3","MEDINA","HYDERABAD","298","0","0.7","0.0"
"2018","Q3","MEDINA","MUMBAI","4554","4911","2.4","170.3"
"2018","Q3","MELBOURNE","DELHI","7641","8558","153.8","170.1"
"2018","Q3","MOSCOW","DELHI","37350","38966","89.5","1376.2"
"2018","Q3","MUENCHEN","DELHI","23108","23605","673.3","1468.2"
"2018","Q3","MUENCHEN","MUMBAI","19888","20880","1046.3","1072.6"
"2018","Q3","MUSCAT","AHMEDABAD","10569","14920","0.1","16.5"
"2018","Q3","MUSCAT","BENGALURU","20150","23598","48.2","490.9"
"2018","Q3","MUSCAT","CHENNAI","38332","40487","93.6","427.1"
"2018","Q3","MUSCAT","DELHI","55885","57633","166.6","563.1"
"2018","Q3","MUSCAT","GOA","8023","9847","20.8","107.5"
"2018","Q3","MUSCAT","HYDERABAD","35087","43619","4.7","513.2"
"2018","Q3","MUSCAT","JAIPUR","8676","10102","32.2","62.5"
"2018","Q3","MUSCAT","KOCHI","50938","56530","33.1","575.2"
"2018","Q3","MUSCAT","KOZHIKODE","58267","67908","28.3","612.5"
"2018","Q3","MUSCAT","LUCKNOW","20564","24997","3.7","162.9"
"2018","Q3","MUSCAT","MANGALORE","3987","4614","3.2","2.1"
"2018","Q3","MUSCAT","MUMBAI","65805","79290","52.6","1338.7"
"2018","Q3","MUSCAT","TRIVANDRUM","42129","43624","70.5","421.2"
"2018","Q3","NAIROBI","MUMBAI","24703","25085","17.7","128.8"
"2018","Q3","NARITA","DELHI","20915","22532","1663.4","1018.4"
"2018","Q3","NARITA","MUMBAI","11362","10603","0.0","0.0"
"2018","Q3","NAVOI","DELHI","0","0","75.5","53.0"
"2018","Q3","NEW YORK","DELHI","22950","24480","221.1","480.5"
"2018","Q3","NEW YORK","MUMBAI","1026","1963","282.7","67.1"
"2018","Q3","NEWARK","AHMEDABAD","2330","2629","0.0","0.0"
"2018","Q3","NEWARK","DELHI","23471","26338","173.2","851.9"
"2018","Q3","NEWARK","MUMBAI","43211","46701","368.2","657.6"
"2018","Q3","OSAKA","DELHI","1524","1481","122.4","116.9"
"2018","Q3","OSAKA","MUMBAI","161","131","18.7","3.0"
"2018","Q3","PARIS","BENGALURU","16662","17318","827.5","1323.2"
"2018","Q3","PARIS","CHENNAI","17823","20420","455.9","396.5"
"2018","Q3","PARIS","DELHI","29026","25360","1476.7","1589.6"
"2018","Q3","PARIS","MUMBAI","42565","52372","2216.4","2573.2"
"2018","Q3","PARO","DELHI","8218","7825","1.1","16.6"
"2018","Q3","PARO","KOLKATA","5590","5552","0.0","1.7"
"2018","Q3","PEKING","DELHI","34959","34145","1196.0","1130.3"
"2018","Q3","RANGOON","DELHI","715","610","0.0","1.9"
"2018","Q3","RANGOON","GAYA","401","186","0.0","0.0"
"2018","Q3","RANGOON","KOLKATA","2406","2390","0.0","41.2"
"2018","Q3","RASALKHAMA","KOCHI","0","69","0.0","0.0"
"2018","Q3","RASALKHAMA","KOZHIKODE","3808","3883","0.0","0.0"
"2018","Q3","RASALKHAMA","TRIVANDRUM","62","0","0.0","0.0"
"2018","Q3","REUNION","CHENNAI","795","1036","0.3","14.3"
"2018","Q3","RIYADH","BENGALURU","2979","3163","23.6","229.0"
"2018","Q3","RIYADH","CHENNAI","5885","6789","85.7","385.9"
"2018","Q3","RIYADH","DELHI","31258","38216","14.4","1113.8"
"2018","Q3","RIYADH","HYDERABAD","10009","11407","60.8","440.7"
"2018","Q3","RIYADH","KOCHI","17173","16781","37.2","465.6"
"2018","Q3","RIYADH","KOZHIKODE","9141","10754","21.9","11.1"
"2018","Q3","RIYADH","LUCKNOW","9377","9469","31.8","291.0"
"2018","Q3","RIYADH","MUMBAI","36947","40884","87.3","1034.4"
"2018","Q3","RIYADH","TRIVANDRUM","8043","9114","5.3","42.0"
"2018","Q3","ROME","DELHI","9281","7907","318.9","169.3"
"2018","Q3","SALALAH","KOCHI","858","861","0.0","0.0"
"2018","Q3","SALALAH","KOZHIKODE","1672","1867","0.0","0.0"
"2018","Q3","SALALAH","TRIVANDRUM","702","875","0.0","0.0"
"2018","Q3","SAN FRANCISCO","BENGALURU","1321","1842","0.0","0.0"
"2018","Q3","SAN FRANCISCO","DELHI","19499","22520","201.2","959.8"
"2018","Q3","SEOUL","DELHI","26379","25755","1189.5","567.3"
"2018","Q3","SEOUL","MUMBAI","6790","6283","186.7","293.7"
"2018","Q3","SEYCHELLES","MUMBAI","5311","6453","1.1","69.9"
"2018","Q3","SHANGHAI","DELHI","10576","9396","502.2","131.8"
"2018","Q3","SHANGHAI","MUMBAI","2756","1893","451.7","182.2"
"2018","Q3","SHARJAH","AHMEDABAD","12919","14278","9.2","123.5"
"2018","Q3","SHARJAH","BENGALURU","13164","13487","53.5","240.7"
"2018","Q3","SHARJAH","CHANDIGARH","5766","5487","0.0","0.0"
"2018","Q3","SHARJAH","CHENNAI","16230","17292","34.9","230.6"
"2018","Q3","SHARJAH","COIMBATORE","9653","10457","0.6","192.1"
"2018","Q3","SHARJAH","DELHI","24549","29134","104.9","332.2"
"2018","Q3","SHARJAH","GOA","7889","8498","43.8","169.8"
"2018","Q3","SHARJAH","HYDERABAD","25510","29372","7.4","437.2"
"2018","Q3","SHARJAH","JAIPUR","14033","14125","1.2","205.1"
"2018","Q3","SHARJAH","KOCHI","47543","49819","41.9","624.7"
"2018","Q3","SHARJAH","KOZHIKODE","62188","61776","30.0","935.1"
"2018","Q3","SHARJAH","LUCKNOW","14815","15198","0.0","1.1"
"2018","Q3","SHARJAH","MADURAI","86","0","0.0","0.0"
"2018","Q3","SHARJAH","MUMBAI","34845","41379","80.6","690.1"
"2018","Q3","SHARJAH","NAGPUR","6477","7598","0.0","137.6"
"2018","Q3","SHARJAH","TIRUCHIRAPALLY","11550","12856","0.5","189.3"
"2018","Q3","SHARJAH","TRIVANDRUM","62612","65950","4.5","1059.7"
"2018","Q3","SHARJAH","VARANASI","12741","14611","0.2","0.0"
"2018","Q3","SINGAPORE","AHMEDABAD","10565","11021","573.8","872.7"
"2018","Q3","SINGAPORE","AMRITSAR","11834","11350","0.1","45.1"
"2018","Q3","SINGAPORE","BENGALURU","73505","76944","1887.3","2378.8"
"2018","Q3","SINGAPORE","CHENNAI","101304","112839","2502.6","3554.3"
"2018","Q3","SINGAPORE","COIMBATORE","10762","13686","2.9","218.5"
"2018","Q3","SINGAPORE","DELHI","101558","104706","3397.4","3183.2"
"2018","Q3","SINGAPORE","HYDERABAD","27369","28887","110.9","327.7"
"2018","Q3","SINGAPORE","KOCHI","18247","19839","37.7","193.8"
"2018","Q3","SINGAPORE","KOLKATA","16810","18421","641.3","853.3"
"2018","Q3","SINGAPORE","LUCKNOW","4272","4382","0.0","0.0"
"2018","Q3","SINGAPORE","MADURAI","7116","8958","0.0","151.1"
"2018","Q3","SINGAPORE","MUMBAI","99768","108127","6089.5","5832.8"
"2018","Q3","SINGAPORE","TIRUCHIRAPALLY","40505","40735","1.2","503.9"
"2018","Q3","SINGAPORE","TRIVANDRUM","6866","8516","5.5","35.4"
"2018","Q3","SINGAPORE","VISAKHAPATNAM","3278","4487","6.0","24.0"
"2018","Q3","STOCKHOLM","DELHI","7755","8364","111.9","226.1"
"2018","Q3","SYDNEY","DELHI","10695","13421","211.9","224.7"
"2018","Q3","TAIPAE","DELHI","5752","6725","884.0","358.5"
"2018","Q3","TAIPAE","MUMBAI","0","0","35.6","0.0"
"2018","Q3","TASHKENT","AMRITSAR","3128","3406","0.1","0.0"
"2018","Q3","TASHKENT","DELHI","11286","11858","17.9","419.9"
"2018","Q3","TEHRAN","DELHI","6140","6607","44.4","232.2"
"2018","Q3","TEHRAN","MUMBAI","2997","2584","37.3","31.0"
"2018","Q3","TELAVIV","DELHI","11099","10063","340.0","238.4"
"2018","Q3","TELAVIV","MUMBAI","6927","6962","285.9","441.4"
"2018","Q3","TOKYO","DELHI","14140","15413","1530.6","683.6"
"2018","Q3","TORONTO","DELHI","18452","19873","133.8","150.0"
"2018","Q3","TORONTO","MUMBAI","0","0","0.0","0.0"
"2018","Q3","Vancouver","DELHI","5495","5699","55.8","83.3"
"2018","Q3","VIENNA","DELHI","10712","9038","266.2","185.4"
"2018","Q3","WASHINGTON, DC","DELHI","7866","10753","171.2","199.3"
"2018","Q3","WASHINGTON, DC","HYDERABAD","1292","0","0.0","0.0"
"2018","Q3","ZURICH","DELHI","15879","17269","889.1","1345.0"
"2018","Q3","ZURICH","MUMBAI","16893","19919","1391.0","1612.7"
"2018","Q4","ABUDHABI","AHMEDABAD","8998","8097","79.7","84.0"
"2018","Q4","ABUDHABI","BENGALURU","31251","28118","399.8","590.6"
"2018","Q4","ABUDHABI","CHENNAI","32427","28846","27.8","254.8"
"2018","Q4","ABUDHABI","DELHI","87544","77157","691.3","1511.5"
"2018","Q4","ABUDHABI","GOA","2667","1759","0.1","0.0"
"2018","Q4","ABUDHABI","HYDERABAD","27460","25621","42.6","128.0"
"2018","Q4","ABUDHABI","KANNUR","1856","1887","0.0","0.0"
"2018","Q4","ABUDHABI","KOCHI","57114","54514","37.5","402.3"
"2018","Q4","ABUDHABI","KOLKATA","11476","10562","3.6","111.0"
"2018","Q4","ABUDHABI","KOZHIKODE","44591","47213","24.1","266.4"
"2018","Q4","ABUDHABI","LUCKNOW","5989","3450","0.0","50.4"
"2018","Q4","ABUDHABI","MANGALORE","11748","9816","0.2","11.6"
"2018","Q4","ABUDHABI","MUMBAI","88094","78902","1732.9","2408.9"
"2018","Q4","ABUDHABI","PUNE","14341","10523","0.0","0.0"
"2018","Q4","ABUDHABI","TRIVANDRUM","23327","22917","34.9","149.1"
"2018","Q4","ADDIS ABABA","DELHI","19824","18043","0.0","354.0"
"2018","Q4","ADDIS ABABA","MUMBAI","42379","40576","627.9","4019.0"
"2018","Q4","ADDU CITY","TRIVANDRUM","104","0","0.0","0.0"
"2018","Q4","ADEN","MUMBAI","2288","1903","0.0","11.7"
"2018","Q4","AL AIN","KOCHI","136","45","0.0","0.0"
"2018","Q4","AL AIN","KOZHIKODE","2364","2574","0.0","0.0"
"2018","Q4","AL AIN","TRIVANDRUM","119","7","0.0","0.0"
"2018","Q4","ALMATY","DELHI","14068","12815","104.2","166.2"
"2018","Q4","ALMATY","GOA","1818","1385","0.0","0.0"
"2018","Q4","AMSTERDAM","BENGALURU","23223","17066","967.0","1088.3"
"2018","Q4","AMSTERDAM","DELHI","49461","50070","1860.6","2807.8"
"2018","Q4","AMSTERDAM","MUMBAI","42622","39237","2364.4","2799.2"
"2018","Q4","ASHGABAT","AMRITSAR","11433","7302","0.0","18.2"
"2018","Q4","ASHGABAT","DELHI","5793","5539","1.2","127.3"
"2018","Q4","ASTANA","DELHI","3083","2813","1.0","0.7"
"2018","Q4","BAHRAIN","BENGALURU","11530","9717","1684.0","226.8"
"2018","Q4","BAHRAIN","CHENNAI","18111","17634","72.6","279.8"
"2018","Q4","BAHRAIN","DELHI","35916","31093","88.9","596.8"
"2018","Q4","BAHRAIN","HYDERABAD","17130","13732","6.1","212.4"
"2018","Q4","BAHRAIN","KOCHI","17298","15849","27.9","245.6"
"2018","Q4","BAHRAIN","KOZHIKODE","20014","21218","42.3","101.0"
"2018","Q4","BAHRAIN","MANGALORE","2032","2199","0.0","1.2"
"2018","Q4","BAHRAIN","MUMBAI","35748","32471","24.5","832.9"
"2018","Q4","BAHRAIN","TRIVANDRUM","14855","11383","5.4","132.4"
"2018","Q4","BANGKOK","AHMEDABAD","14218","13218","31.2","60.1"
"2018","Q4","BANGKOK","AMRITSAR","7000","7083","0.0","0.0"
"2018","Q4","BANGKOK","BENGALURU","36381","37742","1195.0","1142.8"
"2018","Q4","BANGKOK","CHENNAI","30585","32177","1209.3","1514.0"
"2018","Q4","BANGKOK","DELHI","130278","131717","3758.7","1172.4"
"2018","Q4","BANGKOK","GAYA","11207","1703","0.0","0.0"
"2018","Q4","BANGKOK","HYDERABAD","33497","30027","1102.1","1058.0"
"2018","Q4","BANGKOK","JAIPUR","10789","9257","0.0","0.0"
"2018","Q4","BANGKOK","KOLKATA","64788","62669","913.0","1797.6"
"2018","Q4","BANGKOK","LUCKNOW","8509","7230","0.0","0.0"
"2018","Q4","BANGKOK","MUMBAI","105118","97507","3626.6","2115.8"
"2018","Q4","BANGKOK","VARANASI","1560","9295","0.0","0.0"
"2018","Q4","BASRA","DELHI","9406","9364","0.0","0.0"
"2018","Q4","BIRMINGHAM","AMRITSAR","8899","8326","0.1","0.0"
"2018","Q4","BIRMINGHAM","DELHI","9153","7065","265.6","531.6"
"2018","Q4","BISHKEK","DELHI","1103","1883","8.1","0.0"
"2018","Q4","BRUSELLS","MUMBAI","16216","10017","463.3","719.8"
"2018","Q4","CAIRO","MUMBAI","9689","10210","195.3","470.9"
"2018","Q4","CHICAGO","DELHI","23316","18421","648.0","662.5"
"2018","Q4","CHICAGO","HYDERABAD","4871","2857","33.0","0.0"
"2018","Q4","CHITTAGONG","KOLKATA","24011","21739","0.0","1.3"
"2018","Q4","COLOGNE","MUMBAI","0","0","0.0","1282.9"
"2018","Q4","COLOMBO","BENGALURU","39632","36502","348.5","722.3"
"2018","Q4","COLOMBO","CHENNAI","122553","124899","1845.8","1697.3"
"2018","Q4","COLOMBO","COIMBATORE","4796","6308","1.3","115.5"
"2018","Q4","COLOMBO","DELHI","38972","47289","628.1","428.7"
"2018","Q4","COLOMBO","HYDERABAD","10344","9275","16.4","59.0"
"2018","Q4","COLOMBO","KOCHI","23935","22687","405.9","413.9"
"2018","Q4","COLOMBO","KOLKATA","6131","5876","13.8","86.8"
"2018","Q4","COLOMBO","MADURAI","16539","17735","0.2","178.7"
"2018","Q4","COLOMBO","MUMBAI","40039","43370","502.3","709.7"
"2018","Q4","COLOMBO","TIRUCHIRAPALLY","15103","18539","9.7","428.9"
"2018","Q4","COLOMBO","TRIVANDRUM","15135","11901","15.4","134.3"
"2018","Q4","COLOMBO","VARANASI","2057","1082","0.3","0.0"
"2018","Q4","COLOMBO","VISAKHAPATNAM","1404","1197","11.0","24.7"
"2018","Q4","COPENHAGEN","DELHI","11307","7466","299.3","314.8"
"2018","Q4","DAMMAM","DELHI","26423","23010","49.3","179.1"
"2018","Q4","DAMMAM","KOCHI","0","288","0.0","0.0"
"2018","Q4","DAMMAM","KOZHIKODE","8118","7603","6.9","0.4"
"2018","Q4","DAMMAM","MANGALORE","5458","5287","8.3","144.3"
"2018","Q4","DAMMAM","MUMBAI","14214","13771","31.8","219.4"
"2018","Q4","DAMMAM","TRIVANDRUM","11137","13263","3.1","0.8"
"2018","Q4","DENPASAR","MUMBAI","6525","5220","378.0","524.7"
"2018","Q4","DHAKA","CHENNAI","2271","2562","38.1","77.3"
"2018","Q4","DHAKA","DELHI","18136","17318","414.0","602.2"
"2018","Q4","DHAKA","KOLKATA","104376","110590","305.0","1158.9"
"2018","Q4","DHAKA","MUMBAI","14808","12448","78.3","156.6"
"2018","Q4","DOHA","AHMEDABAD","21471","12834","619.6","1479.5"
"2018","Q4","DOHA","AMRITSAR","14389","11013","3.4","41.4"
"2018","Q4","DOHA","BENGALURU","24783","20386","2622.1","3638.4"
"2018","Q4","DOHA","CHENNAI","34284","31400","4466.8","5757.8"
"2018","Q4","DOHA","DELHI","78603","64717","2743.9","4478.4"
"2018","Q4","DOHA","GOA","13876","10994","3.4","66.3"
"2018","Q4","DOHA","HYDERABAD","34359","28004","1546.8","2389.7"
"2018","Q4","DOHA","KANNUR","2406","2223","0.0","0.0"
"2018","Q4","DOHA","KOCHI","65461","61699","206.8","2558.2"
"2018","Q4","DOHA","KOLKATA","17373","12405","1050.7","1590.3"
"2018","Q4","DOHA","KOZHIKODE","43679","44028","6.5","828.0"
"2018","Q4","DOHA","MADURAI","844","0","0.0","0.0"
"2018","Q4","DOHA","MANGALORE","4742","5262","0.0","70.4"
"2018","Q4","DOHA","MUMBAI","68482","60866","5062.2","6501.4"
"2018","Q4","DOHA","NAGPUR","6165","4354","0.8","208.2"
"2018","Q4","DOHA","TRIVANDRUM","26699","24211","2.2","513.6"
"2018","Q4","DON MUEANG","BENGALURU","10522","10470","173.5","50.6"
"2018","Q4","DON MUEANG","BHUBANESWAR","1405","1660","0.0","0.0"
"2018","Q4","DON MUEANG","CHENNAI","10686","10103","163.4","118.8"
"2018","Q4","DON MUEANG","GAYA","2074","1615","0.0","0.0"
"2018","Q4","DON MUEANG","JAIPUR","7457","7453","0.0","0.0"
"2018","Q4","DON MUEANG","KOCHI","9107","9034","0.0","0.0"
"2018","Q4","DON MUEANG","KOLKATA","14037","13048","127.2","135.1"
"2018","Q4","DON MUEANG","MUMBAI","7944","7535","67.5","0.0"
"2018","Q4","DON MUEANG","VISAKHAPATNAM","1627","1795","13.8","8.9"
"2018","Q4","DUBAI","AHMEDABAD","65185","58746","853.6","2338.3"
"2018","Q4","DUBAI","AMRITSAR","43733","38847","29.7","85.6"
"2018","Q4","DUBAI","BENGALURU","104614","96895","3348.9","6855.2"
"2018","Q4","DUBAI","CHANDIGARH","10946","9278","0.0","0.0"
"2018","Q4","DUBAI","CHENNAI","123800","118627","3420.0","5237.4"
"2018","Q4","DUBAI","DELHI","290163","268941","2510.2","13100.5"
"2018","Q4","DUBAI","GOA","4406","3062","0.1","0.0"
"2018","Q4","DUBAI","HYDERABAD","133707","115875","663.8","4151.1"
"2018","Q4","DUBAI","JAIPUR","20891","19662","1.3","39.7"
"2018","Q4","DUBAI","KOCHI","131058","127921","1193.0","3878.4"
"2018","Q4","DUBAI","KOLKATA","47766","42119","662.1","2601.8"
"2018","Q4","DUBAI","KOZHIKODE","77710","78166","47.9","879.5"
"2018","Q4","DUBAI","LUCKNOW","22420","21101","2.3","47.8"
"2018","Q4","DUBAI","MADURAI","15217","15691","0.0","119.1"
"2018","Q4","DUBAI","MANGALORE","56796","58619","7.0","340.0"
"2018","Q4","DUBAI","MUMBAI","334269","311817","5800.6","13153.8"
"2018","Q4","DUBAI","PUNE","19827","18697","0.0","27.0"
"2018","Q4","DUBAI","TIRUCHIRAPALLY","13932","12115","2.0","78.3"
"2018","Q4","DUBAI","TRIVANDRUM","67049","63805","99.6","2238.7"
"2018","Q4","DUBAI","VISAKHAPATNAM","4355","2522","0.0","0.0"
"2018","Q4","DUSHANBE","DELHI","1136","1160","2.7","16.9"
"2018","Q4","FRANKFURT","BENGALURU","28754","22748","2085.9","2459.5"
"2018","Q4","FRANKFURT","CHENNAI","21808","18332","2238.5","1778.3"
"2018","Q4","FRANKFURT","DELHI","65385","49360","1027.1","2188.7"
"2018","Q4","FRANKFURT","HYDERABAD","0","0","285.0","1332.1"
"2018","Q4","FRANKFURT","MUMBAI","36403","25852","4869.9","3822.2"
"2018","Q4","FRANKFURT","PUNE","1948","1477","0.0","0.0"
"2018","Q4","GUANGZHOU","DELHI","42582","42067","3701.9","1091.8"
"2018","Q4","GUANGZHOU","MUMBAI","0","0","1398.8","255.4"
"2018","Q4","HAA DHAALU ATOLL","TRIVANDRUM","1145","731","0.0","9.7"
"2018","Q4","HELNSKI","DELHI","18593","14430","630.3","656.8"
"2018","Q4","HERAT","DELHI","1466","1113","0.0","0.0"
"2018","Q4","HONG KONG","BENGALURU","26071","22532","2144.2","2710.7"
"2018","Q4","HONG KONG","CHENNAI","21621","17628","7440.3","4971.8"
"2018","Q4","HONG KONG","DELHI","84340","83328","15633.8","3588.1"
"2018","Q4","HONG KONG","HYDERABAD","10664","9183","494.0","898.5"
"2018","Q4","HONG KONG","KOLKATA","9396","8540","1226.5","519.7"
"2018","Q4","HONG KONG","MUMBAI","62523","60077","5573.8","4025.0"
"2018","Q4","ISTANBUL","DELHI","35064","31906","2143.4","1561.9"
"2018","Q4","ISTANBUL","MUMBAI","34072","29085","3040.7","3443.6"
"2018","Q4","JEDDAH","BENGALURU","8738","9801","187.9","265.1"
"2018","Q4","JEDDAH","CHENNAI","4478","7090","119.9","238.2"
"2018","Q4","JEDDAH","DELHI","35221","33693","571.2","799.0"
"2018","Q4","JEDDAH","HYDERABAD","29034","28630","46.4","489.4"
"2018","Q4","JEDDAH","KOCHI","39489","36301","220.5","790.2"
"2018","Q4","JEDDAH","KOZHIKODE","4094","4392","88.0","41.8"
"2018","Q4","JEDDAH","LUCKNOW","13402","15576","198.6","101.8"
"2018","Q4","JEDDAH","MUMBAI","58013","56856","350.3","2219.6"
"2018","Q4","JEDDAH","TRIVANDRUM","5610","4513","4.2","33.9"
"2018","Q4","KABUL","DELHI","29441","28941","478.6","1659.4"
"2018","Q4","KANDAHAR","DELHI","1360","1429","0.0","0.0"
"2018","Q4","KATHMANDU","DELHI","111357","111710","95.9","458.2"
"2018","Q4","KATHMANDU","KOLKATA","5236","5651","0.9","3.6"
"2018","Q4","KATHMANDU","MUMBAI","13184","12971","20.5","7.3"
"2018","Q4","KATHMANDU","VARANASI","1022","898","0.0","0.0"
"2018","Q4","KIGALI","MUMBAI","3606","2825","0.0","0.0"
"2018","Q4","KUALALUMPUR","AMRITSAR","8628","8376","0.0","0.0"
"2018","Q4","KUALALUMPUR","BENGALURU","40935","37784","479.0","760.9"
"2018","Q4","KUALALUMPUR","BHUBANESWAR","6017","6355","0.0","0.0"
"2018","Q4","KUALALUMPUR","CHENNAI","76167","72105","1283.3","1179.6"
"2018","Q4","KUALALUMPUR","DELHI","68532","67624","1618.2","1794.9"
"2018","Q4","KUALALUMPUR","HYDERABAD","29997","26732","159.8","224.0"
"2018","Q4","KUALALUMPUR","KOCHI","38246","33620","29.5","66.4"
"2018","Q4","KUALALUMPUR","KOLKATA","18406","16383","36.6","184.0"
"2018","Q4","KUALALUMPUR","MUMBAI","35681","34074","1207.4","846.0"
"2018","Q4","KUALALUMPUR","TIRUCHIRAPALLY","63574","54103","0.2","175.1"
"2018","Q4","KUALALUMPUR","TRIVANDRUM","4595","3190","0.5","0.0"
"2018","Q4","KUALALUMPUR","VISAKHAPATNAM","6928","5741","82.6","63.9"
"2018","Q4","KUNMING","DELHI","5026","5995","0.0","0.0"
"2018","Q4","KUNMING","KOLKATA","11156","10570","101.6","19.1"
"2018","Q4","KUWAIT","AHMEDABAD","10748","8941","0.5","85.1"
"2018","Q4","KUWAIT","BENGALURU","5991","5801","7.8","6.4"
"2018","Q4","KUWAIT","CHENNAI","27551","25653","479.7","1006.9"
"2018","Q4","KUWAIT","DELHI","23829","22383","213.8","689.8"
"2018","Q4","KUWAIT","GOA","2628","1597","0.5","0.0"
"2018","Q4","KUWAIT","HYDERABAD","1721","2950","0.1","18.8"
"2018","Q4","KUWAIT","KOCHI","23206","20418","264.0","1270.9"
"2018","Q4","KUWAIT","KOZHIKODE","7056","7657","6.1","130.7"
"2018","Q4","KUWAIT","MANGALORE","3089","2986","0.7","0.0"
"2018","Q4","KUWAIT","MUMBAI","48153","43757","158.3","1379.1"
"2018","Q4","KUWAIT","TRIVANDRUM","7371","6764","5.2","120.4"
"2018","Q4","LAHORE","DELHI","660","955","0.0","0.0"
"2018","Q4","LEIPZIG","BENGALURU","0","0","0.0","1796.7"
"2018","Q4","LEIPZIG","DELHI","0","0","926.7","3724.0"
"2018","Q4","LONDON","AHMEDABAD","10552","6826","181.3","269.0"
"2018","Q4","LONDON","BENGALURU","26962","21030","741.5","1290.9"
"2018","Q4","LONDON","CHENNAI","17842","14997","616.9","1281.7"
"2018","Q4","LONDON","DELHI","134992","114865","4277.5","7448.0"
"2018","Q4","LONDON","GOA","3948","2507","0.0","0.0"
"2018","Q4","LONDON","HYDERABAD","18414","16807","398.1","943.5"
"2018","Q4","LONDON","MUMBAI","154931","119926","5874.5","10223.5"
"2018","Q4","LUXEMBOURG","DELHI","0","0","0.0","702.1"
"2018","Q4","MADRID","DELHI","8677","5900","213.3","345.9"
"2018","Q4","MALE","BENGALURU","11240","11400","0.3","243.7"
"2018","Q4","MALE","CHENNAI","1631","1557","0.3","75.3"
"2018","Q4","MALE","DELHI","7256","9977","1.5","17.0"
"2018","Q4","MALE","KOCHI","9484","9096","0.0","23.7"
"2018","Q4","MALE","MUMBAI","7454","7619","0.6","10.9"
"2018","Q4","MALE","TRIVANDRUM","13539","11210","0.2","412.8"
"2018","Q4","MALPENSA","DELHI","13013","8276","486.2","375.1"
"2018","Q4","MALPENSA","MUMBAI","0","0","372.5","762.9"
"2018","Q4","MANCHESTER","GOA","8901","5759","0.0","0.0"
"2018","Q4","MANCHESTER","MUMBAI","9441","5650","233.4","408.0"
"2018","Q4","MARUITIUS","BENGALURU","1834","1397","17.9","61.5"
"2018","Q4","MARUITIUS","CHENNAI","1638","1754","8.9","82.4"
"2018","Q4","MARUITIUS","DELHI","6717","6813","16.6","247.3"
"2018","Q4","MARUITIUS","MUMBAI","15027","14542","53.3","792.7"
"2018","Q4","MAZAR-I-SHARIF","DELHI","2672","2615","0.0","0.0"
"2018","Q4","MEDINA","DELHI","6559","6034","0.0","0.0"
"2018","Q4","MEDINA","MUMBAI","7632","5254","0.0","6.1"
